id,title,score,stars,content
5300054,波西米亚狂想曲,5,8,午夜场一个人看完，直到落幕都觉得余音绕梁，原来摇滚也是可以好听到上头的，华丽高调的唱腔背后是孤独迂回的人生，波西米亚狂想曲一奏响眼泪就下来了，还好有电影还原了Queen的高光时刻，一个乐队名声大噪到这种程度，就成了不灭的经典。
5300054,波西米亚狂想曲,3,10,虽是皇后乐队官方背书过的电影，但整部影片真的是过于平庸了，影片一切最好的观影体验只和电影之外的文化背景构建的共识有关（当然是皇后杰出的音乐）。那么问题就来了，这部电影有啥存在的意义？难道只是为了提醒我们有空不妨回味一下皇后？
5300054,波西米亚狂想曲,2,7,我为什么不直接翻看当年 Live Aid 现场…… 这样的片子居然能直逼9分…… 就算高分能吸引来更多人去了解Queen去听他们的歌，还是无法接受。所有令人感动的点是因为人物和歌曲本身，并不是因为电影。Queen 很牛逼很伟大，但这片儿就是 totally bullshit。
5300054,波西米亚狂想曲,5,6,瑞思拜。如果我是一个经纪人，第一次听到《波西米亚狂想曲》DEMO时，一定毛孔全开、热泪盈眶。为什么还会纠结于6分钟的歌电台不播放、成本太高、生僻词太多这些破规则……最后一段的神还原简直了，一股电流从脚底板一直酥麻到天灵盖。
5300054,波西米亚狂想曲,3,5,蜻蜓点水般的碎片化叙事，适合粉丝，不适合路人
5300054,波西米亚狂想曲,5,13,我是如此幸运能够如此狂（享）爱（受）着电影和音乐！无论自己的人生漫长或简短，在这段光阴里，我完全不用担心这两个精神食粮会匮乏，因为电影和音乐我这辈子都看不完也听不完。—— 幻想着 Oasis 看完 Queen 的《Bohemian Rhapsody》能复合重组并有他们自己的音乐传记电影《Morning Glory》，也期待着未来有一天能看到 Linkin Park 的《Hybrid Theory》、Nirvana 的《Nevermind》、The Beatles 的《Abbey Road》、Pink Floyd 的《The Wall》…Coldplay 的《Viva La Vida》、Radiohead 的《OK Computer》、Muse 的《Absolution》、Suede 的《Coming Up》、Placebo 的《Sleeping With Ghosts》、Maroon 5 的《Overexposed》、Green Day 的《American Idiot》、OneRepublic 的《Dreaming Out Loud》…以及五月天的《自传》、苏打绿的《你在烦恼什么》……
5300054,波西米亚狂想曲,5,8,刚看完，被震撼！IMAX食用效果更佳！
5300054,波西米亚狂想曲,4,7,一开始并不太懂当中为了戏剧化处理，为什么一定要犯这么多肉眼可见的错误；然后最喜欢的一首《Under Pressure》显然没有“唱”过瘾；“小司机”Allen Leech让人心碎死了...但最后对Live Aid的还原和长达20多分钟的震撼，冲掉了内心所有挑剔、怀疑和无意义的比较，只剩下注视着大屏幕上憨憨地望着Rami的一张痴汉脸和不经意起了鸡皮疙瘩的手臂，因为这一刻终于知道无论是真人还是饰演他的演员，都在深切地感动我，这便是传记片不可言喻的魅力。
5300054,波西米亚狂想曲,2,4,作为一个对这个乐队原来完全没有认知的路人来说，直到we will rock you出来我才有点头绪。从里面感受不到主角的人格魅力，看完之后对皇后乐队为什么会火还是没有概念。
5300054,波西米亚狂想曲,5,4,"不好意思我哭着打五星.是的，确实是流水账，但就是他妈的燃啊！是的，Rami Malek确实演得有点过火，尤其是龅牙的部分，但他的眼神变化实在是演得太动人了，最后Live Aid上台前那个眼神真的狂飙泪。是的，就算和真正好的传记电影有距离，而且如此碎片式地描写会造成情感断层，但He is fucking Freddie Mercury!!!!“没有风格就是最大的风格，我们都是怪人，不受拘束地想做能给所有人共鸣的音乐。” Yes,The show must go on."
5300054,波西米亚狂想曲,3,7,20岁的时候对Queen无感，果然现在还是无感。但最后一场 Live Aid 看得真是泪喷啊。吉他手Brian可爱炸了，简直是个软甜萌。
5300054,波西米亚狂想曲,3,10,很多角度看，这电影都傻逼极了。但那可是全世界第六好听的queen啊，怎么忍心打低分呢？相信你们也一样吧。
5300054,波西米亚狂想曲,4,2,从冉冉上升到分崩离析再到东山再起，真要成为这类电影的路数了。当早期的意气风发滑向彼此的重重矛盾，差点感到就剩一个Brian是依然可爱的，而Mary要比Freddie更叫人心碎。但幸好，还有后半段。生命的高光除了Live Aid的灵魂震颤，还有Jim与Freddie着墨不多的地老天荒。拉米·马雷克当然不错，但阿隆·麦克卡斯克和艾伦·里奇也选得极好。原声如此出色的电影不能在杜比厅或IMAX厅看，太可惜。（哈？亚当·兰伯特演了个卡车司机？）
5300054,波西米亚狂想曲,5,4,太感人了，什么时候把Beatles和福柯也拍出来可以吗！！！
5300054,波西米亚狂想曲,4,5,音乐电影真的还是要去影院看效果更好
5300054,波西米亚狂想曲,4,9,三刷完还是很难给分，明明故事结构和镜头语言都比较薄弱，但情绪还是被调动起来了。剪辑和音乐配合的很优秀，比如love of life配合Freddie向Mary坦白的戏，who wants to live forever配合确诊的戏，under pressure配合Freddie在雨中的戏，让人忍不住鼻酸，；another one bites the dust配合gay bar的戏真sexy嘿嘿。最后20分钟的Live Aid燃炸，想跟着Ay-Oh和挥着手唱radio ga ga和we are the champions。人物的感情戏拍得挺细腻的，台上非凡的掌控力，台下的失控，孤独，安全感和感情的缺失，媒体的穷追猛打，身边人的背叛。有一些剧情对话需要对皇后有点了解才能理解，比如i want to break free的mv被美国禁播，失去美国市场，乐队结成十几年的疲倦，让Freddie和乐队不欢而散的剧情合理。片子完全可以加长为3小时，更多的探究Freddie的成长才华和事业。
5300054,波西米亚狂想曲,4,7,救命，最后那场Live Aid太他妈燃了吧，即便理性上认为这部传记片特别流水账，尤其是剧作恐怕连平庸都不及，但感性上还是在最后被煽哭，而我甚至都不是Queen的粉丝啊…之后去YouTube上搜了当年的现场，真的是神还原，对于我们这些无法亲身经历那个年代那个现场的观众们，这部影片或许勉强可以算是一种小小的弥补吧（如果能看大银幕就更好了）。音乐太美妙了，伟大的音乐是全人类之光。
5300054,波西米亚狂想曲,4,5,可能由于在台北的宾馆里没看完令人不快的金马颁奖就赶着去午夜场，最后20分钟的Live Aid被发泄式的哭到颤抖，一连串经典音乐和完美还原现场的冲击力还是招架不住，尤其那首《We are the champions》。马雷克饰演的主唱佛莱迪虽然形不像但神像，对皇后乐队并不熟悉的我回来翻看真人视频才发现他在诠释人物时加入了不少个人的动作来演活这个巨星。印度裔的面孔和家庭，双性恋自卑自大的性格以及单飞得病堕落，剧情表现得并不好。就是在登上温布利的舞台后从同伴观众和演出性质能看到80年代东西方还存在壁垒并没有全球化时那种特有的纯粹激情和团结。艺联删减版告别场深影二刷
5300054,波西米亚狂想曲,2,5,歌是好歌，传奇是传奇，所有令人激动落泪的点都与电影本身无关，rami malek的表演矫揉造作，透露着一股子直男装gay的气息，毫无艺术感，完全拙劣的模仿。鼻子假到令人出戏，电影节奏混乱，配角全都脸谱化没有生命，仿佛是假人一般的存在。
5300054,波西米亚狂想曲,4,2,传奇的Queen，更传奇的灵魂人物Freddie。真羡慕那一代人经历过这么多乐坛奇迹，现在恐怕是很难再出现这样的风景了吧。音乐太燃了，接下来几天的BGM循环播放🎵
5300054,波西米亚狂想曲,4,2,辛格拍的是摇滚圈X战警…嗨完之后思索，乐队创作、纷争等内部外部戏都满分，但拍弗雷迪还可以更大胆更还原一些。目前的成品，可以拿给美国/中国基督教任何教会做浪子回头经典案例分析，光是rotten太极端，还是不够挖到他不停追逐短暂恋爱关系的心理层面。查WIKI，吉姆的确是送终的最后一任长期男友
5300054,波西米亚狂想曲,4,4,就当看演唱会了……
5300054,波西米亚狂想曲,3,7,演员表演比剧本故事好，歌唱部分比剧情部分好。
5300054,波西米亚狂想曲,5,5,不熟悉皇后乐队如我，都觉得电影好看，那是真的好看。
5300054,波西米亚狂想曲,[NULL],4,怎么会比本届奥斯卡最佳影片最有力的竞争者巨蛋还烂呢？
5300054,波西米亚狂想曲,5,4,影片用经典音乐一首接一首轮番轰炸，真实还原震惊观众，增强观看的乐趣，哪怕不了解真人真事，也会被情节所感染。但我更喜欢这个宏大主题里，主角光环下的身份细节，他的性取向被女友接纳和理解，是一种难得的力量与感动，在面对吸引时的坦然与直接，以及生活中的那些隐秘痛苦和孤独，这才是活生生的人生传记。再强大的人也需要被在乎和支持
5300054,波西米亚狂想曲,4,5,一直在等Rami Malek演厄齐尔，不曾想竟然等来了Freddie Mercury？！一副假龅牙配上那双三星堆大眼睛实在太出戏，直到乐队第一次公开演出，梅博士轻轻一句“Ready Freddie？”心跳才腾地加快起来。但是接下来很长一段又像在看《Glee》——高中生幼稚撕逼，只有听歌的时候爽。音乐确实用得很好，尤其是Under Pressure，前奏几个节拍就让人感到了紧张。后半段有泪点，所以结尾处Live Aid那整整13分钟的翻拍表演也像过山车最后的大翻转一样充满气势（不是歌迷的人此刻可能骂街）。也庆幸电影在这里落幕，让Mercury的形象定格在最辉煌的一刻。所以布莱恩·辛格这家伙做人可能不行，出活还是有保障的。最后还是要说，黑客小哥始终使我出戏。
5300054,波西米亚狂想曲,4,4,前半段草草匆匆，无端无由的赶到高潮，全靠后面的情怀和音乐来救场了
5300054,波西米亚狂想曲,5,5,炸裂，年度前三
5300054,波西米亚狂想曲,3,3,也好意思说自己是弗雷迪墨丘里的纪录片
5300054,波西米亚狂想曲,3,6,A bit cheesy. 作为电影来说节奏控制得不太好。感觉像在看幻灯片。歌，那歌当然都是好听到妈都不认识的了。
5300054,波西米亚狂想曲,3,8,传记电影的喜恶，我有自己的信条，就是得有一个吸引我的闪光点，而这部电影没有。除了那几首我听过的歌，其余大部分时间我并不能和角色产生共情，说白了，一个传记电影，连主要角色的形象都没能在观众心中建立起来，那不是看了个寂寞吗？这也就让我前110分钟都很煎熬，有种在看香港娱记的花边小报的感觉，最后的live的确有惊喜，但是如果靠高度还原了一场演唱会就等于提升了电影水平，那还不如把演唱会的纪实片直接剪进电影里面。
5300054,波西米亚狂想曲,5,7,最后的表演眼泪不停流，直击心灵的颤栗感，感动的不知如何是好，把我陷在影院座位里动弹不得。这种体验真好。唯有音乐是最伟大的艺术，使你我共情，纯粹却有千钧之力。天才总是捧着一颗澄净的心趟尘世的泥，每一次寂寞的拨打电话都让人很心疼。只希望你献给世人最棒的音乐礼物，世界能给你最温柔的回礼。记忆里演埃及法老的配角小哥演技竟然这么成熟，每个人的表演都很好。ps：婊子真的不分男女，好想进屏幕爆揍经纪人。
5300054,波西米亚狂想曲,5,1,伟大
5300054,波西米亚狂想曲,2,3,本质上是个音乐剧电影，Queen大金曲串烧，改成Vegas那种授权秀应该很容易。男主演弱了点，模仿秀水平，Freddie Mercury还是应该让Sacha Baron Cohen演，至少侵犯性是足够了，但是部分挑逗的小动作可能会感觉有些下流……
5300054,波西米亚狂想曲,3,13,剧本、剪辑问题都很多，堪称百度百科PPT，推进剧情靠撕逼，忽视真正困境。不过KTV式对口型表演却十分精彩，拉米·马雷克也算是尽力拯救这个烂片了。/巨幕厅重看，好几场戏都很震撼，默默改三星。。。
5300054,波西米亚狂想曲,4,8,这部电影有卡拉OK场，算是开辟了一种新类型——互动型。不过真的想听现场合唱还得抱一大团去才去，否则自己一个人羞耻play不来。比起其他那些rocker的传记，这部居然是传统正能量——爱与理解，忏悔与原谅。live aid作为结尾非常完美。当然喽，我有感情分加成。
5300054,波西米亚狂想曲,4,3,77/100 首先，Rami Malek活力四射的表演和光彩熠熠舞步完全配得上一个提名（至少）。其次，对于非粉丝的我来说，创作者为Freddie的生平大事找到了一个相当统整的主线，把事业、感情、疾病、演唱会合理的分散在这条线上，感情循序渐进直到高潮。最后，因为这部电影，我绝对会买来Queen的专辑听。
5300054,波西米亚狂想曲,4,11,看完电影重看了下85年Live Aid的现场，简直原版重现，连钢琴盖上摆放的可乐杯子的位置都一模一样。回想当年拿MP3去网吧下载Queen的歌曲，然后单曲循环一整天的经历，也就顾不上剧本平庸的事实了。/(ㄒoㄒ)/~~
5300054,波西米亚狂想曲,4,7,【喜满客绝色影城】很不错的皇后乐队主唱传记片。即使对皇后乐队不熟悉的观众也能看得很爽快，并能感受到男主的演技。《We will rock you》等各种耳熟能详的经典金曲轮番上演。结尾高度还原Live Aid，制造全片冲击力最强的最高潮，在各种摄影机运镜调度下如同亲临演唱会现场一般目瞪口呆，激动震撼//二刷特地选的Screen X影厅，效果好到差点被燃哭，比普通厅观感好百倍。所有的演唱会段落都配备了左右两侧投屏，270度环绕画面带给观众身临其境VR视频般的震撼感受。尤其是20分钟Live Aid表演全程三面屏，一个空中俯拍长镜头下来立刻激动到头皮发麻。犹如亲临现场般！更妙的是记者会一段，两侧画面与正面同步闪现闪光灯效果，加以压抑的画面，更加凸显弗雷迪内心的焦虑。绝对是用心设计的！绝非鸡肋
5300054,波西米亚狂想曲,3,6,Bryan Singer还是会拍的。开头段落一直强调镜面和反射，然后回到故事最开始，棉麻牛仔，一下就突出了落差。这部片的动力来自于Freddie对于更繁复音乐形式的探索，以及对于闪亮服装物件的渴求，渴求变换，复制。最后一次出现镜面，是Live Aid候场时乐队篷车的镜面门。而后，Freddie走出篷车，登上舞台，穿白背心，在白幕布前表演，抛掉了闪光和玻璃（影片或许是恐同的）。青天白日，最后一场演出拍得苍白丑陋，却恰如其分地成为了Freddie的葬礼。Aid和Aids仅差一字。
5300054,波西米亚狂想曲,2,3,毫无存在价值的片子
5300054,波西米亚狂想曲,2,3,辛格作为一名导演究竟多么缺乏想象力啊。
5300054,波西米亚狂想曲,5,7,"拍人物传记有个问题：要不要照顾当事人自己的感受？主角生前觉得自己是perfomer，重要的是performance，很反感大众挖他的隐私生活。某些粉丝自然也有道理，你是公众人物，你没有个人隐私的权力。蛮欣赏导演的处理方式，很空泛的剧情经历，却又刚好能做音乐背景，搭配着这些背景听歌、看表演，真是让人肝儿缠的performerance。末尾那场Live，如临现场，震撼、热血、pretty fucking awesome。纯路人，锻炼完提着健身包在旁边影院看的，很感动，其实很多东西不需要讲的，都在歌词里。People tell you who they are,but we ignore it,because we want them to be who we want them to be."
5300054,波西米亚狂想曲,5,5,IMAX完全看哭！！！！！！Freddie is amazing! 故事流水账欠缺重点，Queen激奋人心的音乐，震撼立体的音效，绝佳视听体验和演员精湛表演救场。Live Aid如果可以长点就好了。四位各怀其才，各施其长，亲如手足的优秀年轻人，浑身创造力和戏剧性感染力，大胆糅杂各元素音乐风格和舞台表演，尤其狂野风骚无比的主唱龅牙叔，使Queen成为这个星球上最伟大、最具感染力的摇滚乐队！每将镜头对准现场表演我都忍不住拍手抖腿念唱，只想跳起来跟随音乐摇摆！没想到Freddie也是超级猫迷一位，没想到在片里也能吸猫(´･ω･`)！鲜嫩可爱的Ben Hardy演技最投入忘我，Joseph Mazzello演炯炯和原型最像，简直一模一样！其次是帅哥Gwilym Lee的校长！！Lucy Boynton继《初恋这首情歌》（也有爱蛋叔）后又在摇滚片里扮演乐队主唱的女友了。
5300054,波西米亚狂想曲,5,5,Queen的现场实在是太有感染力了，真的难以相信人类曾经拥有过这么伟大的乐队。上个世纪末是什么样的黄金年代啊，全世界都欣欣向荣。而我们像是末世被遗留下的拾荒者，只能坐在一片废墟里仰望着曾经文明的辉煌，哀叹光明的消逝。
5300054,波西米亚狂想曲,4,3,在去波希米亚的飞机上看完的波希米亚狂想曲，算不算是一种缘分？The Queen的作品里我最喜欢的一首歌叫《The Show Must Go On》，就像整个Glam Rock时代结束于Disco一般，重金属乐队在90年代末也纷纷去搞电音了，舞台之下与舞台之上，人格的对立与统一永远是Rock Star绕不开的话题
5300054,波西米亚狂想曲,5,7,王炸！
5300054,波西米亚狂想曲,3,5,出色的表演和视听语言 拯救了一个连流水账都称不上的剧本
5300054,波西米亚狂想曲,3,2,"对于缺乏欧美流行文化常识的我 别说波西米亚狂想曲了 连Queen也是第一次听闻 几经抗拒终于还是看了电影 可能因为没有情怀加分 觉得甚至算不上中规中矩 比如很多镜头都觉得太过""近""了 将传奇人物真实性有待考证的高度自恋放大给人看 有些不适 关于内心如何百转千回如何浪子回头般看清自己 却都只是套路式地作为传奇所应有的暗面 而反复强调传奇传奇传奇 似乎只是对乐队真实价值的确证 那些音乐也是相同效用 电影本身却只是用选材并不高明的若干片段拼凑出流水账式的故事 当然不得不说最后的还原做得极好 作为一生挚爱的玛丽的存在也让人深受感动 ""Freddie, you are gay."" 了解的人早就看穿/Галерея "
5300054,波西米亚狂想曲,4,2,粉丝片，即使知道往后的套路了，依然依然依然带着感动看下去了，所有影像的还原非常高，造型、形象都做得很好。Freddie的孤寂感也完全被排出来了，音乐应该是原本的音乐，Live Aid那面U2的旗子也被还原了，真是厉害了。
5300054,波西米亚狂想曲,4,8,其实看的我有点难过，尤其是 Freddie 丢了自己的那段时间，完全被一个人利用、控制。好孤独好孤独。爱才是救赎、才是一切。
5300054,波西米亚狂想曲,5,6,晚上十点，端了一杯热牛奶走进杜比厅，音乐一响，毛孔张开：这特么是用生命在唱啊！
5300054,波西米亚狂想曲,4,7,“恐怕我染上了……”“哦，天呐！”到底染上了啥，嘿，就是不告诉你。中国银幕，杜绝艾滋。
5300054,波西米亚狂想曲,[NULL],5,不知道怎么打分。是一个没什么深度，人物不够丰满，演得也真的一般的三星传记片。但，但，但：我永远喜欢皇后乐队！！！！！！！！！
5300054,波西米亚狂想曲,3,4,前面平庸无比的流水账，简单穿插几首熟悉的歌点燃一下情怀，但是结尾的live aid太燃了，燃哭了，都跟着里面一起唱了，全片的亮点也就在最后的20分钟了。
5300054,波西米亚狂想曲,3,5,前座的大爷疯狂抖动跟着唱完了整场Live Aid，以致口袋里的东西掉了一地，散场时候趴地上满地找。
5300054,波西米亚狂想曲,4,10,下班之后跑去看。到了最后的演唱会，安静的影厅里开始响起口哨声，击掌声，跟随大屏幕里欢呼的观众。有青少年跑到出口通道的地方对着屏幕开始扭动。我身边的女孩儿，在手提包上跟着旋律击鼓。开始有人们举起手来晃动。仿佛在看一场真正的live。在字幕出现之后，人们从座位上站起来，模仿freddie著名的动作。在荧幕前跳舞。 摇滚还没有死。
5300054,波西米亚狂想曲,5,24,过年前，大扫除的第二天。点了个外卖，点开了一直想看的《波西米亚狂想曲》。最后20分钟重放了4遍，每次眼泪都会下来。
5300054,波西米亚狂想曲,5,2,职业歌者就应该像皇后乐队这样死在“拯救生命”那样的 live show。    8.2
5300054,波西米亚狂想曲,3,4,平心而论，从单纯的电影角度来看，本片绝非出类拔萃，实在是受音乐和粉丝加持太多。而我作为一个歌名和歌手千年对不上的人，看完才发现那么多好听的歌居然都是出自Queen啊……
5300054,波西米亚狂想曲,5,3,一个字：爽！四个字：酣畅淋漓！充满感染力的现场，毫不拖泥带水的剧情，无可挑剔的表演，真人真事改编的年代感和代入感，个人年度最佳。
5300054,波西米亚狂想曲,4,2,算半个Queen粉丝，以我对其成员的浅薄了解，这片算神还原了吧？不过我这么不懂摇滚的人还看得挺high，是不是意味着这片也是个摇滚外行拍摇滚的成果？就像《海盗电台》那样
5300054,波西米亚狂想曲,3,6,PPT式电影，三颗星都送给Queen
5300054,波西米亚狂想曲,4,3,这不是音乐传记片，是动作片，是超级英雄片，是光是电是唯一的神话
5300054,波西米亚狂想曲,3,1,我相信，这部电影之所以被追捧被铭记，是因为Freddie Mercury和Queen炫目的魅力、惊艳的才华和传奇的经历，绝不是流水账似的剧情和复刻机般的模仿。
5300054,波西米亚狂想曲,4,6,最大的遗憾就是没能在电影公映期间去看ScreenX的三联屏版本，最后那段复刻演唱会的还原确实太震撼了，即便像我这种对于欧美乐队史知之甚少的人也会被感染到而热泪盈眶！弗雷迪的确天生就属于舞台，那种燃烧生命式地表演太触动人心了。当然，从评论区大家也基本能取得共识，作为传记类电影本身是比较普通的，主要胜在技术，拉米·马雷克对于牙叔的像素级复刻，包括最后那场堪比原版影像的演唱会确实让人不得不惊叹好莱坞的拍摄技术。真羡慕当时在现场看LiveAid演出的观众呀，属于我们这个世代的世界级演唱会什么时候会有，我有是否有机会经历呢？新馆的那场线上公益表演完全无法匹敌呀，即将上映的《梅艳芳》据说质量也一般，什么时候Beyond乐队会被拌上大银幕呢？希望我有生之年也可以经历一番这样震撼人心的演出！
5300054,波西米亚狂想曲,5,0,之前因为删减考虑不去看，毕竟原则性问题。最后还是没忍住。现在我只想大叫皇后乐队天下第一！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
5300054,波西米亚狂想曲,5,8,人世走一遭，最重要的精神任务是寻找自我认同。有人花一辈子叩问自己的社会性别与取向，有人跌跌撞撞寻求家庭的庇佑与完满，有人终其一生追逐世俗的成功与盛名———普通人得其一则获得人生的宁静。Freddie的天赋让他的前半生如流水账般一路坦途，这些成功似乎为他的出柜或安家提供了从容的条件———可谁又能料到，归属感和性别认同发酵成一段段恶性循环的弯路；当他终于洞彻自己的使命是performer时，纵使时日无多，艺术家笃定的末日激情却愈发魅力无限！
5300054,波西米亚狂想曲,5,4,永远没有机会看Queen的现场，谢谢电影可以带来这样的现场感。Malek虽然形貌差别不少，举手投足是Freddie本人了，逼死隔壁提名的跨界摇滚女明星。
5300054,波西米亚狂想曲,5,16,不得不说，天才都是上帝的宠儿，随便做什么都惊世骇俗，但同时也是世俗的弃子，不能融入，只能在角落里孤独狂欢，惊艳了世人，在迅速凋零，感谢来人间一趟。
5300054,波西米亚狂想曲,3,8,60/100，其实什么都是套路，故事虽然实但是浮光掠影，对于弗莱迪的成长与经历也潦草而不真实，但是一切就胜在最后20分钟啊，超高水准复刻！！！所以牛逼的是Queen，而不是这部电影。
5300054,波西米亚狂想曲,4,5,queen听的并不是非常非常多，特意去看了下85年的演唱会，还原度非常高了
5300054,波西米亚狂想曲,3,3,很遗憾Queen的传记片被拍成这样，其实从最开始看预告片的流水账就有种不详的预感，再加上导演的中途换人注定导致导演意志、影片风格的不统一。没想到看了成片以后发现娱乐性也大打折扣，风格上居然没有割裂，也足够说明片子多么平稳到平庸了。导演根本从头迷茫到尾，不知道要干什么。传记片不同于记录片，需要对素材有所取舍、截取角度加以编排。前半部分的剪辑极度随意懒散，到后半部分开始心血来潮地利用每个扁平化的人物来烘托主角，除了主角外的人物情感没有任何铺垫。广受称赞的结尾Live在我看来反而是败笔，不经取舍地搬运和还原现场对于节奏感没有丝毫益处，何况导演的场面调度就是一场灾难，化牙叔的生命力为滑稽，不知道是有意往《飞鹰艾迪》喜剧方向靠拢或无意所为，都是不可取的。口型对不上，抠图打光痕迹太重，主演身材略显单薄。
5300054,波西米亚狂想曲,3,4,平平的叙事，缺乏深层挖掘的人物形象。Bo Rap的前奏一响起还是热血沸腾。
5300054,波西米亚狂想曲,5,1,波西米亚狂想曲，前奏响起，我已泪流不止
5300054,波西米亚狂想曲,5,4,#年度佳作#后半段简直让人热血沸腾，归来后的王者在舞台献唱，顿时忍不住就内牛满面了，真心替刚加冕影帝的拉米•马雷克高兴，他在《波西米亚狂想曲》里的表现可以用“灵魂附体”来形容，无论外表或内心都绝似，他把自己完全投入了皇后乐队主唱弗雷迪•默丘里激情四射又真挚动人的一生，在一首首经典的怀旧金曲中，观众忽然重回那个属于摇滚的黄金时代，同所有热爱音乐的人一起，为了理想和音乐奋不顾身哭哭笑笑，沉浸其中还浑然不觉。可以说他的表现完全配得上这座小金人。
5300054,波西米亚狂想曲,3,6,❤️
5300054,波西米亚狂想曲,5,2,于我而言，或许是无声的悸动
5300054,波西米亚狂想曲,5,2,哭晕在电影院！！Freddie Forever ！！Queen Forever ！！
5300054,波西米亚狂想曲,3,6,平稳、安全、平庸的怀旧牌。但是有效，据说在日本大爆特爆。一个日本帅哥朋友看完了热血爆棚，立刻冲回家翻出琴来，捡起来练。国内不知道能不能上。
5300054,波西米亚狂想曲,3,2,相比《巨星诞生》，《波西米亚狂想曲》当然更像大型集体卡拉OK现场，尤其最后温布利半小时，简直是照演1985年live aid现场。但在皇后的永恒金曲面前，巨星里那些就真只是年度榜单曲了。
5300054,波西米亚狂想曲,4,1,延伸资料片 《为什么贫穷？》（Why Poverty) https://www.douban.com/doubanapp/dispatch/movie/20393972  第5集　Give Us the Money / 摇滚救贫穷《巨星义助非洲慈善演唱会》(Live Aid)https://www.douban.com/doubanapp/dispatch/movie/1840299
5300054,波西米亚狂想曲,5,2,午夜场还是满场，其它的就不用说了吧。另：在电影院听演唱会真的很赞！
5300054,波西米亚狂想曲,3,2,总体来说还是失望的，零散的片段在我看来还不足以还原真实的freddie和Queen，甚至会有一种感觉，我只看到他脆弱落魄的一面，但意气风发和激情万丈却只靠一首首曲子草草串场带过。当然，live aid的还原很激动人心，看电影的途中也会想起自己去Queen's studio的体验，那里如今很少人去了。
5300054,波西米亚狂想曲,5,3,"现在感觉我还在做梦，感觉自己仍然在那场live aid演唱会里，我不是queen的粉丝，但是看得热泪盈眶。我很荣幸能在电影院欣赏这个传奇，去见证Freddie的成长和自我拯救，live aid的第一首《波西米亚狂想曲》响起后，我已经忘记了电影的删减，流水账一样的剧本，而是跟随这一首首催人奋进的歌曲，接受一场灵魂的洗礼，正如那一句形容摇滚的百听不厌的话：永远年轻，永远热泪盈眶。Thank you Freddie,you are a legend,forever young.（9.5/10）"
5300054,波西米亚狂想曲,3,5,近乎流水账式的传记电影，拍的太过于工整，没有丝毫亮点可言，剪辑更是让人难以适应，所有的惊喜无归于来自皇后乐队本身，音乐好过内容，如果在大荧幕刷会更好。
5300054,波西米亚狂想曲,4,3,最后演唱会听到We Are the Champions哭了。第一次听这首歌是小时候第一次看德甲颁奖仪式放了这首歌，深深印在脑子里。编剧很不错，剧情设置很流畅，台词准确到位。尤其对Freddie的孤独我感触很深，剧本把我内心深处一直压抑的孤独挖出来了。孤独是一种情绪，你不能控制不让这种情绪出现，你只能控制自己的反应，学会面对孤独，和孤独共存，离开生命的舞台要昂首挺胸，痛快地说再见。
5300054,波西米亚狂想曲,4,2,决定用电视机看果然是明智的选择（顺便拔草了
5300054,波西米亚狂想曲,5,1,对Queen乐队的了解就是We will rock you和We are the champions，如果不是看了《黑客军团》恐怕根本不会看，毕竟这都是几十年前的乐队了，而且当时有名的乐队也相当多。Rami Malek真是完全换了一个人啊！完全跟Elliot Alderson不一样啊，主要是那个角色看的时间更长印象更深。正因为如此，真是深深震撼这位的演技。本来以为不会看哭，结果最后二十分钟还真是催泪，主要是我已经先知道了Freddie Mercury的结局，再看最后几首歌的台词真是句句扎心，这就是告别了。跟黑客军团中的理念很像，we are going to break but we will keep going. I decide who I am. I am a legend. 
5300054,波西米亚狂想曲,2,5,这片能告诉陌生人什么，只是一个传奇傻逼的傻逼传奇一生。
5300054,波西米亚狂想曲,5,1,简直演神了
5300054,波西米亚狂想曲,4,8,看到预告片就知道这片一定很棒，Rami表演惊为天人，可以来个提名了。电影前半段并没有预告片那么精彩，最后Live Aid十几分钟很讨巧，时间再长都不过分，而且真的很燃。//二刷真燃。
5300054,波西米亚狂想曲,5,7,"每一个孤独的灵魂最终都是要回家的，这是无人能摆脱的命运。自出生那一刻，自我就被抛弃在荒芜的世界里，身份的认同，性向的认同，纵使上天给了他无与伦比的天赋，即便10万人同时吟唱，可灯红酒绿后的寂寞只会更强烈，所有的艺术，所有的撕心裂肺都是这寂寞中的挣扎，有荒诞，有深情，有狂欢，有爱。人最终的归宿是死亡，无人能逃脱的命运，自我和自我的消极，一切回归平静，可正因如此，那些挣扎，那些奋斗，那些自我毁灭后的重生，巨大孤独后的爱，才有了意义.同Freddie，我们的路充满荆棘，可以浑浑噩噩，也可以去受伤，去寻找，去爱，去become  a champion, 我不知道哪条路更好，我只知道，那些在磕磕绊绊的痛苦中所释放出的东西，如他们的音乐，如人生，its so fucking beautiful."
5300054,波西米亚狂想曲,3,5,商业片导演的优势有一定发挥:风格化的快剪辑节奏和取景方式弥补了场景内的单调，事业上升的表演和生活的失控通过交叉剪辑和双重曝光做反差。关于（如此保守的流水账）传记片，作者毫不关心角色，也不关心艺术，他们只关心（煽动）观众，这跟国内某些导演一样鸡贼（这个电影可以直接切成几段然后分别出现在KTV了）。
